trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
51,MPL,10,310,100,10,0.000739,0.059506,0.012791,0.051468,0.006517,0.009107,0.028735,0.017368,0.028110,0.033318,0.037272,-0.023050,0.000067,0.024738,0.021726,0.012050,0.001048,0.008492,0.000785,0.001199,-0.019954,0.028998,-0.032470,0.010683,-0.017204,-0.002442,0.023988,0.013791,0.015407,-0.019559,0.006133,0.020555,-0.021146,-0.013175,0.009392,0.021487,-0.008490,0.002025,-0.022589,0.022432,-0.010573,-0.032430,-0.032670,-0.062417,-0.058355,-0.060619,-0.016864,-0.013848,-0.045781,-0.064254,-0.065037
51,SL,10,310,100,10,0.000658,0.031719,0.027691,0.048510,0.022769,-0.005174,0.051370,0.019949,0.052662,-0.019401,0.034580,-0.034144,-0.028095,0.026634,0.026386,0.027939,0.032069,-0.022201,-0.009828,-0.025156,0.020430,-0.008588,-0.028373,0.018709,-0.022023,-0.017674,0.026756,0.017727,0.014544,0.021178,0.025587,0.032850,-0.049971,-0.032457,0.028262,0.031282,-0.027796,0.019983,-0.033911,0.034899,-0.022016,-0.035607,0.013560,-0.017594,-0.024526,-0.042451,-0.042040,-0.023144,-0.002961,0.021596,-0.022071
51,MPL_noMu,10,310,100,10,1.000000,0.058413,0.012899,0.052001,0.005820,0.018307,0.023566,0.011811,0.022670,0.032918,0.036196,-0.010786,-0.003493,0.025524,0.022729,0.011394,-0.003464,0.010114,0.005219,0.003281,-0.018210,0.031081,-0.033408,0.006269,-0.019233,-0.000740,0.025112,0.008271,0.004322,-0.021162,0.003860,0.022635,-0.015924,-0.016997,0.005249,0.018552,-0.006616,-0.002710,-0.026142,0.027924,-0.003253,-0.031135,-0.034532,-0.060258,-0.057062,-0.059169,-0.009770,-0.013249,-0.045201,-0.062202,-0.059454
51,SL_noMu,10,310,100,10,1.000000,0.031658,0.026596,0.049087,0.021278,0.002636,0.044128,0.018341,0.045234,-0.018196,0.032635,-0.021358,-0.027233,0.025119,0.024886,0.026811,0.026159,-0.021150,-0.004983,-0.024070,0.019254,-0.007879,-0.026860,0.017159,-0.021487,-0.014693,0.025233,0.016156,0.003650,0.020135,0.024478,0.031808,-0.042571,-0.031334,0.023074,0.029311,-0.026020,0.018177,-0.032847,0.033779,-0.020005,-0.033598,0.012308,-0.017177,-0.024633,-0.040880,-0.034241,-0.021667,-0.003373,0.020790,-0.020206
52,MPL,10,310,100,10,0.000697,0.010437,0.024982,0.010480,0.056068,0.011687,0.012831,0.052969,0.012752,0.055877,0.013098,-0.005963,-0.012098,0.010373,-0.014904,0.019603,0.006480,0.023846,-0.011619,0.000900,-0.008119,-0.007600,0.022421,0.022499,-0.006047,0.020137,0.023563,-0.006374,-0.008993,-0.024759,-0.011668,-0.014292,0.004973,-0.000410,0.017414,-0.012617,0.020611,-0.010395,0.018292,0.010662,-0.009195,-0.057055,-0.053245,-0.025041,-0.022160,-0.046769,-0.039997,-0.017607,-0.014979,-0.043280,-0.060327
52,SL,10,310,100,10,0.000625,0.009753,0.021031,0.018857,0.001683,0.017336,0.047613,-0.003888,0.037665,0.028163,0.013626,-0.016663,-0.019500,-0.005646,-0.020090,0.020916,0.015162,-0.003414,-0.030678,0.020441,-0.029286,-0.019103,0.051961,0.019569,0.007289,0.039167,0.023137,-0.016634,-0.017430,-0.030702,-0.023044,-0.041049,0.017923,0.006009,0.020709,0.015106,0.020317,-0.020015,0.042599,0.018837,-0.018710,-0.009415,-0.007403,-0.054747,-0.020983,-0.026849,0.017543,-0.022737,-0.020706,0.005062,-0.001827
52,MPL_noMu,10,310,100,10,1.000000,-0.004210,0.025832,0.009741,0.056363,0.008503,0.007619,0.054068,0.002812,0.054947,-0.000584,-0.001505,-0.012823,0.012736,-0.014647,0.020748,0.005744,0.024388,-0.007036,0.002649,-0.006074,-0.008293,0.019258,0.021752,-0.012771,0.011611,0.028831,-0.001993,-0.005709,-0.019833,-0.014942,-0.006614,0.004266,0.005497,0.018455,-0.015610,0.019999,-0.013201,0.011006,0.009852,-0.008232,-0.057854,-0.050311,-0.019604,-0.023097,-0.047758,-0.038907,-0.004793,-0.015784,-0.042534,-0.059964
52,SL_noMu,10,310,100,10,1.000000,-0.004879,0.020339,0.018164,0.002196,0.016652,0.039289,-0.003331,0.025133,0.027061,-0.000000,-0.015978,-0.018810,-0.003649,-0.019409,0.020229,0.014708,-0.002862,-0.024641,0.019843,-0.024787,-0.018416,0.044632,0.018828,-0.000000,0.030847,0.022445,-0.015951,-0.016741,-0.024215,-0.022363,-0.029892,0.017243,0.011766,0.020016,0.014442,0.019627,-0.019433,0.031994,0.018144,-0.018024,-0.009389,-0.007362,-0.046180,-0.020294,-0.026668,0.016928,-0.009102,-0.020028,0.004600,-0.001864
53,MPL,10,310,100,10,0.000849,0.047995,0.035615,0.051249,0.033500,0.015434,0.039509,0.055325,0.005462,0.074141,0.013991,-0.020566,0.006583,0.002291,-0.013159,-0.027601,0.011886,0.020395,0.011028,-0.033618,0.002999,-0.010260,-0.004677,-0.002270,-0.011244,0.016523,0.009147,0.027205,0.000271,0.017015,-0.001931,-0.011124,0.017921,-0.000681,0.023363,0.007090,0.011717,0.000758,0.022874,0.005761,0.019075,-0.019212,-0.025888,-0.035531,-0.022870,-0.061525,-0.032494,-0.044968,-0.029207,-0.042558,-0.024434
53,SL,10,310,100,10,0.000773,0.023431,0.043909,-0.009325,0.043310,0.029231,0.008516,0.044814,0.012482,0.038967,0.013036,-0.039185,0.026338,0.026880,-0.009368,-0.036461,-0.000551,0.035954,-0.005482,-0.047100,0.018451,-0.038084,0.027737,-0.038170,-0.033540,0.018242,0.012484,0.032348,-0.023670,0.036354,-0.006326,0.007962,0.031877,-0.007191,0.040022,-0.008080,0.027058,-0.002415,0.040561,0.030948,0.015651,0.022881,-0.039884,-0.049713,-0.042651,-0.046015,-0.046726,-0.003109,-0.042700,-0.013457,-0.035425
53,MPL_noMu,10,310,100,10,1.000000,0.047209,0.035328,0.051606,0.033219,0.005300,0.040529,0.053099,-0.006544,0.070939,0.000905,-0.019131,0.002907,-0.000682,-0.003725,-0.029708,0.014456,0.015739,0.013874,-0.028424,0.000863,-0.008645,-0.008798,-0.006182,-0.010621,0.011362,-0.002867,0.019731,0.003443,0.011409,-0.002490,-0.013506,0.006803,0.000933,0.022749,0.014826,0.011947,-0.003008,0.020988,0.006850,0.013669,-0.018745,-0.025699,-0.038399,-0.020873,-0.059445,-0.035930,-0.045537,-0.024105,-0.043664,-0.024871
53,SL_noMu,10,310,100,10,1.000000,0.023440,0.038979,-0.007854,0.038248,0.016722,0.009385,0.044848,0.000000,0.038054,0.000000,-0.034421,0.022313,0.022529,0.000000,-0.036612,0.000384,0.026201,-0.002826,-0.036276,0.014312,-0.033459,0.021429,-0.034506,-0.029660,0.011471,0.000000,0.021603,-0.019056,0.031024,-0.005029,0.002021,0.018226,-0.003673,0.035152,0.000000,0.023828,-0.005618,0.035623,0.028013,0.009008,0.019911,-0.035423,-0.044709,-0.037449,-0.045019,-0.042198,-0.003713,-0.032070,-0.014695,-0.031317
54,MPL,10,310,100,10,0.000685,0.012707,0.057091,0.044995,0.015303,0.049643,0.028098,0.034622,0.048935,0.015175,0.017798,0.009754,-0.013369,-0.006760,0.003495,-0.013853,0.017243,0.004482,0.007477,-0.002623,-0.005867,-0.010886,0.014114,-0.008669,0.009789,-0.010196,0.003028,0.012292,-0.005969,-0.003009,-0.003450,-0.009311,-0.004222,0.014476,-0.006750,0.002594,0.013222,-0.008479,0.004960,0.002873,-0.013377,-0.051479,-0.013613,-0.011409,-0.013514,-0.005444,-0.030009,-0.005503,-0.051727,-0.012934,-0.015113
54,SL,10,310,100,10,0.000663,0.013629,0.031099,0.060224,0.016312,0.009596,-0.026295,-0.002276,0.035261,0.041699,0.016310,0.042084,-0.013031,-0.010700,0.041103,-0.041528,0.017769,-0.035100,0.040234,-0.006270,-0.003279,-0.042981,-0.031784,-0.011531,0.009418,0.001959,-0.005476,-0.029935,-0.041512,0.027976,0.003959,0.003170,-0.037019,0.043949,-0.040370,-0.005758,0.014281,0.035280,0.038688,0.039581,-0.041657,-0.013211,-0.013031,-0.011528,-0.012501,-0.006990,-0.036810,-0.011522,-0.011698,-0.010330,-0.016323
54,MPL_noMu,10,310,100,10,1.000000,-0.000991,0.058239,0.041224,0.004550,0.051360,0.029015,0.036812,0.050190,0.015909,0.007099,0.008783,-0.000234,0.002502,0.002398,-0.013459,0.005657,0.005390,0.006321,0.003065,0.002910,-0.011623,0.013938,0.001984,0.010230,-0.014070,0.009071,0.012354,-0.004771,-0.003781,-0.007988,-0.013270,-0.005347,0.013343,-0.005781,0.009704,-0.001098,-0.008431,0.006144,0.005390,-0.013970,-0.051713,-0.002152,0.000339,-0.000979,0.005318,-0.030661,0.005969,-0.052332,-0.003462,-0.004358
54,SL_noMu,10,310,100,10,1.000000,0.000000,0.031585,0.055623,0.004087,0.010263,-0.024214,0.000000,0.035396,0.038739,0.004087,0.039013,0.000000,0.000000,0.038107,-0.038501,0.004448,-0.032570,0.037306,0.000000,0.006691,-0.039924,-0.029574,0.000000,0.009614,-0.004160,0.000000,-0.027203,-0.038485,0.025881,-0.002042,-0.001655,-0.034340,0.040733,-0.037349,0.002921,0.000000,0.032664,0.035956,0.036703,-0.038700,-0.013115,0.000000,0.000000,0.000000,0.003525,-0.034219,0.000000,-0.011917,0.000000,-0.004090
55,MPL,10,310,100,10,0.000695,0.018798,0.013083,0.061762,0.014026,0.022682,0.013332,0.025030,0.017892,0.050327,0.016112,0.008246,0.014948,-0.014810,-0.009580,0.026139,-0.017816,0.009507,0.024912,-0.005233,-0.009200,-0.003509,-0.016138,0.003175,0.001601,-0.019496,-0.009461,-0.008136,0.014665,0.026387,-0.000037,0.001365,0.005707,-0.002541,0.012740,0.000295,-0.017289,-0.013505,-0.001330,-0.024909,-0.025104,-0.012142,-0.023746,-0.052290,-0.055939,-0.051494,-0.013754,0.020496,-0.026740,-0.020338,-0.016653
55,SL,10,310,100,10,0.000670,0.077855,0.027678,0.022046,0.007933,0.075082,0.013629,0.066170,0.035489,0.010470,0.022707,0.020460,0.021824,-0.073743,-0.052783,0.083712,-0.013821,0.026006,0.084505,-0.056190,-0.021751,0.010973,-0.028513,0.054673,0.026221,-0.071811,-0.007827,-0.011081,0.025302,0.079034,0.006901,0.011914,-0.029660,-0.009066,0.074921,0.042700,-0.027099,-0.033138,0.060277,-0.078279,-0.083751,-0.018526,-0.078686,0.000105,-0.013224,-0.019109,-0.013626,0.077133,-0.085410,-0.079468,-0.025146
55,MPL_noMu,10,310,100,10,1.000000,0.017523,0.010279,0.060744,0.021799,0.021132,-0.000319,0.020857,0.013682,0.048001,0.009148,0.008338,0.006682,-0.017669,-0.009601,0.024704,-0.026299,0.001156,0.029467,-0.002437,0.000857,-0.007577,-0.013327,0.006652,-0.001116,-0.019885,0.002386,0.002943,0.011895,0.024902,0.001509,-0.004182,0.006314,0.006722,0.011855,-0.000029,-0.008781,-0.009598,0.000109,-0.025711,-0.023707,-0.003776,-0.018280,-0.052033,-0.055462,-0.051198,-0.000095,0.015434,-0.025269,-0.021035,-0.008885
55,SL_noMu,10,310,100,10,1.000000,0.072303,0.019439,0.022630,0.015667,0.069867,0.000000,0.061228,0.024884,0.010483,0.013017,0.014407,0.010940,-0.069095,-0.049265,0.077875,-0.021964,0.014890,0.079151,-0.051906,-0.008711,0.005552,-0.020021,0.051278,0.018423,-0.066957,0.003935,0.000000,0.016928,0.073534,0.006737,0.006018,-0.027555,0.000000,0.069718,0.039397,-0.015512,-0.023246,0.055914,-0.072971,-0.077912,-0.007431,-0.072771,-0.000731,-0.013097,-0.019349,0.000000,0.071339,-0.079451,-0.073801,-0.014402
56,MPL,10,310,100,10,0.000661,0.048831,0.050327,-0.006107,0.011852,0.014805,0.040959,0.018285,0.014836,0.038141,0.022395,0.006662,0.012035,-0.007172,-0.025976,-0.008307,-0.011656,-0.012933,0.001581,-0.009876,-0.013433,0.007404,-0.017146,-0.009136,0.017357,-0.008103,0.014357,-0.006691,-0.011467,0.009064,-0.003628,0.012724,0.008858,-0.024803,0.005965,-0.011627,0.002418,-0.017755,0.028742,0.004429,-0.011901,-0.021772,-0.010738,-0.030204,-0.017047,-0.006927,-0.046364,-0.012090,-0.028736,-0.012559,-0.049515
56,SL,10,310,100,10,0.000580,-0.004241,0.051152,-0.049269,0.052530,0.047606,0.058344,0.052020,0.014281,0.025452,0.055482,0.042344,0.012439,-0.040344,-0.052094,-0.019081,-0.049751,-0.052644,-0.005974,-0.007506,0.005170,-0.015425,-0.047978,-0.040323,0.052742,-0.041208,-0.037316,-0.025025,-0.047439,-0.009171,-0.028662,-0.014710,0.041011,-0.050447,0.034867,-0.013040,0.008345,-0.050798,0.020346,0.025288,-0.048533,-0.038846,-0.011087,-0.055285,-0.021851,0.006298,-0.020197,-0.050714,-0.055285,-0.042509,0.009608
56,MPL_noMu,10,310,100,10,1.000000,0.047789,0.051760,-0.005789,0.013191,0.010827,0.040936,0.015957,0.000530,0.033636,0.022045,0.006402,0.016083,-0.005095,-0.021071,-0.005247,-0.013509,-0.012729,0.006841,-0.010404,-0.013258,0.009313,-0.013895,-0.007960,0.014835,-0.007484,0.013537,-0.001857,-0.009488,0.011288,-0.004146,0.012803,0.008629,-0.028636,0.005766,0.001593,-0.000366,-0.020012,0.032091,0.005182,-0.011721,-0.016023,0.000780,-0.024820,-0.007768,-0.003506,-0.042660,-0.011724,-0.023459,-0.006373,-0.049166
56,SL_noMu,10,310,100,10,1.000000,-0.003552,0.051030,-0.045196,0.048649,0.043141,0.054234,0.047835,0.000000,0.025332,0.051255,0.039071,0.016899,-0.037043,-0.043487,-0.013976,-0.046682,-0.048643,0.000000,-0.008156,0.005674,-0.010897,-0.044017,-0.034383,0.048496,-0.038204,-0.034618,-0.017589,-0.043639,-0.005833,-0.026447,-0.013321,0.038179,-0.050324,0.032284,0.000000,0.004249,-0.047656,0.022189,0.023524,-0.044858,-0.029946,0.000000,-0.046140,-0.010953,0.004743,-0.020001,-0.046518,-0.046140,-0.038094,0.008686
57,MPL,10,310,100,10,0.000644,0.063629,0.004989,0.015753,0.058342,0.029089,0.040003,-0.008614,-0.011445,0.033731,0.038698,-0.006678,-0.012858,-0.016137,0.000105,-0.014150,-0.000036,-0.004992,-0.008931,0.012710,0.013749,0.001735,0.003297,-0.027552,0.006739,0.009192,0.016802,-0.000072,-0.016753,0.000045,0.005925,0.001335,0.016277,-0.001359,-0.012304,0.017997,0.001703,-0.004453,0.002282,0.016066,0.011008,-0.060378,-0.006072,-0.075857,-0.007889,-0.029621,-0.014036,-0.052510,-0.001116,-0.084102,-0.027953
57,SL,10,310,100,10,0.000557,0.020041,0.025016,0.041210,0.038349,0.041312,-0.017602,-0.025554,0.031321,0.043323,-0.006237,0.025603,-0.041380,-0.041375,-0.030663,0.011622,-0.015279,-0.027452,-0.038367,0.018087,0.041406,0.017994,0.008045,-0.034396,0.025264,0.033387,-0.030163,0.031116,-0.042081,0.003811,0.035727,-0.035504,0.038420,0.017965,0.020686,-0.006355,-0.024881,-0.020705,-0.022997,0.030434,0.019617,-0.025846,0.018195,-0.038371,-0.008141,-0.022103,-0.027310,-0.008890,0.035883,-0.079702,-0.038469
57,MPL_noMu,10,310,100,10,1.000000,0.061742,-0.002261,0.019431,0.061554,0.031168,0.040097,-0.000235,-0.014146,0.027715,0.038847,-0.007282,-0.016940,-0.019655,0.002008,-0.016740,0.003050,-0.003774,-0.008701,0.007009,0.017432,-0.001893,0.008040,-0.028158,-0.000278,0.010075,0.018243,-0.002578,-0.021266,-0.000329,0.006393,-0.000084,0.015467,0.000345,-0.011580,0.018997,0.008909,0.002065,0.003055,0.007108,0.006038,-0.055360,-0.009289,-0.072115,0.004250,-0.027928,-0.006229,-0.053303,0.000495,-0.083388,-0.026792
57,SL_noMu,10,310,100,10,1.000000,0.019649,0.023167,0.040252,0.041163,0.040347,-0.016940,-0.023662,0.030385,0.035766,-0.005840,0.023924,-0.040404,-0.040412,-0.029786,0.010890,-0.014417,-0.025688,-0.037396,0.013255,0.040444,0.016971,0.012624,-0.032596,0.023393,0.031643,-0.029314,0.030224,-0.041099,0.002530,0.034779,-0.034564,0.037461,0.016750,0.019287,-0.005972,-0.018178,-0.011879,-0.021465,0.019052,0.014818,-0.023262,0.017160,-0.035687,0.004089,-0.021083,-0.017110,-0.009132,0.034929,-0.078310,-0.037501
58,MPL,10,310,100,10,0.000640,0.047117,0.058510,0.054513,0.013766,0.020467,0.035326,0.026249,0.026534,0.032153,0.017612,-0.018205,0.010896,0.005636,0.015442,0.012233,-0.009685,-0.016380,-0.002590,-0.008686,0.000398,-0.019901,-0.005388,0.001531,-0.011755,-0.022547,0.000783,0.001602,0.014635,0.027423,-0.011171,-0.018197,0.021516,0.010707,-0.016512,-0.011975,-0.017964,-0.028531,-0.015810,0.008292,0.024047,-0.015271,-0.066063,-0.025270,-0.013186,-0.014955,-0.025082,-0.012561,-0.031411,-0.035841,-0.058764
58,SL,10,310,100,10,0.000611,0.046036,0.029331,0.057143,0.027393,0.016508,0.081240,0.059358,-0.014145,-0.019349,0.031877,-0.040927,0.024050,-0.005383,0.036153,0.030740,-0.020369,-0.029959,-0.018595,-0.023386,0.019049,-0.031923,-0.030824,-0.030962,-0.025970,0.024639,-0.036860,0.017573,0.048081,0.073200,-0.037314,-0.041045,0.055971,0.028339,-0.039762,-0.058267,-0.034084,-0.063169,-0.047616,-0.002483,0.065018,-0.024506,-0.047780,-0.037641,-0.030253,-0.014281,-0.058717,-0.044816,-0.069491,-0.068388,-0.026814
58,MPL_noMu,10,310,100,10,1.000000,0.046587,0.058552,0.055198,0.007501,0.012948,0.038960,0.025660,0.028090,0.035394,0.007541,-0.014844,0.008908,0.007215,0.006987,0.009181,-0.002051,-0.016359,0.004911,-0.001363,-0.004715,-0.015406,-0.005713,0.005936,-0.004102,-0.024450,-0.000653,-0.003206,0.016691,0.026983,-0.010742,-0.013872,0.022979,0.010319,-0.012977,-0.012077,-0.013082,-0.027788,-0.017295,0.008883,0.024106,-0.005428,-0.065629,-0.022184,-0.006618,-0.000669,-0.019419,-0.010613,-0.030591,-0.030196,-0.058462
58,SL_noMu,10,310,100,10,1.000000,0.045563,0.029789,0.058948,0.018315,0.008300,0.073478,0.048273,-0.010007,-0.015322,0.018226,-0.035191,0.018129,-0.002778,0.024129,0.023130,-0.010217,-0.024447,-0.007459,-0.013402,0.012779,-0.022398,-0.026940,-0.021728,-0.014870,0.020660,-0.033439,0.010099,0.042862,0.065158,-0.029935,-0.030832,0.050090,0.025083,-0.029874,-0.052138,-0.023904,-0.056254,-0.042019,-0.001547,0.058158,-0.012272,-0.048918,-0.029022,-0.020213,0.000000,-0.050411,-0.039331,-0.061866,-0.059135,-0.026979
59,MPL,10,310,100,10,0.000797,0.009346,0.024040,-0.010173,0.013520,0.049495,0.028598,0.032820,0.070081,0.019238,0.013893,-0.008391,0.030934,-0.001475,-0.012178,0.018284,0.008546,-0.017378,-0.017173,-0.015915,-0.008667,-0.012331,0.014615,-0.027960,-0.010324,-0.013959,0.032820,0.007187,-0.020772,-0.022088,0.007370,-0.012571,-0.008595,-0.008380,-0.029549,0.014380,-0.012583,0.016168,0.012982,-0.004702,0.015038,-0.016514,-0.049313,-0.023506,-0.079275,-0.035973,-0.060457,-0.074690,-0.015403,-0.036349,-0.014491
59,SL,10,310,100,10,0.000527,0.012491,0.054553,-0.012491,0.020348,0.003417,0.061582,0.075202,0.058396,0.038002,-0.034595,-0.045835,0.023724,0.007128,-0.035305,0.045355,0.024516,-0.044144,-0.042656,-0.031567,-0.024459,0.021936,0.029178,-0.064936,-0.038698,-0.022760,0.075202,0.017966,-0.046964,-0.055374,0.018232,-0.050151,-0.017941,-0.035167,-0.020765,-0.011464,-0.033028,0.031502,0.045140,-0.039133,0.016854,-0.034756,-0.018222,-0.047876,-0.051940,-0.062121,-0.001713,-0.038952,-0.019590,-0.062121,-0.020829
59,MPL_noMu,10,310,100,10,1.000000,-0.003157,0.018905,0.002416,0.006213,0.049976,0.030005,0.036696,0.071833,0.014215,0.014180,-0.005423,0.032030,-0.003538,-0.007777,0.011894,-0.000493,-0.010634,-0.019330,-0.013572,-0.003564,-0.013764,0.006083,-0.027504,-0.006553,-0.007778,0.036696,0.000873,-0.014383,-0.019847,0.008991,-0.013643,-0.002152,-0.004827,-0.029043,0.015561,-0.008337,0.008454,0.014071,-0.003326,0.012831,-0.008932,-0.049933,-0.023060,-0.076711,-0.031650,-0.061316,-0.074650,-0.015166,-0.031044,-0.003119
59,SL_noMu,10,310,100,10,1.000000,0.000000,0.043689,0.000000,0.010206,0.003813,0.052415,0.065009,0.060367,0.026636,-0.028206,-0.037313,0.024308,0.002911,-0.024755,0.034937,0.012277,-0.033149,-0.036020,-0.023749,-0.016368,0.016550,0.018270,-0.054165,-0.029079,-0.014280,0.065009,0.009023,-0.036171,-0.045045,0.023521,-0.042317,-0.009011,-0.027712,-0.021314,-0.008727,-0.023169,0.019716,0.038467,-0.031386,0.011897,-0.023202,-0.018568,-0.039979,-0.050806,-0.051207,-0.002350,-0.038970,-0.020132,-0.051207,-0.008345
60,MPL,10,310,100,10,0.000724,0.012900,0.037092,0.013049,0.015946,0.011874,0.035698,0.016321,0.001811,0.012276,0.047940,0.013570,0.004963,0.014676,-0.011954,0.011970,0.001666,-0.005520,-0.012924,0.008613,0.014473,0.006862,-0.003186,-0.010491,-0.020960,0.011091,-0.015126,0.012302,-0.009688,0.000274,0.016514,0.010958,-0.012012,0.001124,0.009471,0.002629,0.011306,-0.007816,0.008731,0.008328,0.000640,-0.020573,-0.015720,-0.054476,-0.012747,-0.051163,-0.043706,-0.015919,-0.020890,-0.021338,-0.017182
60,SL,10,310,100,10,0.000784,0.013029,0.000166,0.032421,0.030019,0.034835,0.007425,0.014531,0.007900,0.013031,0.008173,0.032655,-0.002764,0.035668,-0.033898,0.008589,-0.020754,0.001959,-0.035662,-0.001559,0.031238,0.027029,-0.005324,-0.034608,-0.040565,0.024320,-0.016314,0.013567,-0.011087,0.008856,0.037434,0.009053,-0.011618,0.003695,-0.007605,0.007928,0.006367,-0.031794,0.005078,-0.014414,-0.012576,-0.038605,-0.015112,-0.061155,-0.015081,-0.051077,-0.007924,-0.014281,-0.034789,-0.019992,-0.017008
60,MPL_noMu,10,310,100,10,1.000000,-0.000025,0.040436,0.012929,0.016407,0.010167,0.036077,0.007154,-0.004104,-0.000801,0.048212,0.013946,0.005140,0.012368,-0.012090,0.014322,0.002615,-0.010854,-0.010782,0.013021,0.012861,0.005950,0.001526,-0.010737,-0.021146,0.011180,-0.003811,0.003610,0.000852,-0.004687,0.014049,0.003872,-0.004465,-0.004374,0.009373,-0.002825,0.018248,-0.007417,0.010333,0.009909,0.000564,-0.020633,-0.006359,-0.055144,-0.003121,-0.048928,-0.043984,-0.001729,-0.018004,-0.011137,-0.006440
60,SL_noMu,10,310,100,10,1.000000,0.000000,0.003095,0.026446,0.024499,0.027961,0.008879,0.003647,0.000000,0.000000,0.008718,0.026222,-0.003375,0.028626,-0.027644,0.010499,-0.016726,-0.004159,-0.028621,0.003388,0.025091,0.021343,0.000000,-0.027279,-0.033048,0.019881,-0.004088,0.003408,0.000000,0.002243,0.030035,0.000000,-0.002926,-0.001912,-0.006000,0.002014,0.012492,-0.025938,0.006703,-0.009707,-0.010209,-0.031459,-0.003790,-0.060008,-0.003783,-0.050110,-0.008880,0.000000,-0.027924,-0.008013,-0.004260
61,MPL,10,310,100,10,0.000999,0.047845,0.046480,0.021628,0.006329,0.045712,0.018272,0.022296,0.049584,0.029729,0.046487,0.015841,0.009982,0.009747,0.004053,0.008872,-0.002051,0.010374,0.014406,-0.021761,0.018661,0.002469,0.014632,-0.009127,-0.013172,-0.017414,0.004182,0.014078,0.002178,-0.023137,0.030372,-0.001914,0.003361,0.002710,0.005393,-0.006307,-0.007371,-0.001113,-0.020915,0.025464,-0.030560,-0.033526,-0.070919,0.006658,-0.016885,-0.049103,-0.039301,-0.065726,-0.065860,-0.052380,-0.022377
61,SL,10,310,100,10,0.000673,0.015404,-0.006371,0.033276,0.016009,0.050937,-0.011293,0.033036,0.078051,0.020449,-0.000357,0.008339,0.016081,0.035527,0.016020,0.017048,0.009111,0.012482,0.016495,-0.021004,0.045680,0.002980,-0.012746,-0.010583,-0.030012,-0.046106,0.015945,0.013626,0.026295,-0.020331,0.050616,-0.015837,-0.005750,-0.017440,0.002696,-0.017081,0.009673,0.013223,-0.043881,0.020781,-0.052662,-0.053935,-0.025562,-0.014481,-0.014281,-0.021275,-0.021027,-0.029028,-0.014109,-0.006163,0.012406
61,MPL_noMu,10,310,100,10,1.000000,0.047586,0.045964,0.016034,0.006154,0.045044,0.019231,0.017681,0.045773,0.033402,0.044782,0.006974,0.009882,0.005705,0.004388,0.006925,-0.010940,-0.002104,0.014344,-0.022009,0.017989,-0.002537,0.016317,-0.006467,-0.009188,-0.009224,0.004881,0.000383,0.004933,-0.026482,0.022294,-0.002146,0.007231,0.001476,0.007943,-0.004579,-0.009613,-0.006397,-0.014592,0.027630,-0.022165,-0.023858,-0.066728,0.006151,-0.002511,-0.050688,-0.038995,-0.062957,-0.064413,-0.050670,-0.026965
61,SL_noMu,10,310,100,10,1.000000,0.015829,-0.006259,0.025025,0.015494,0.050364,-0.008018,0.025491,0.069780,0.019936,0.000000,0.000000,0.015559,0.027400,0.015501,0.016541,0.000000,0.000000,0.015969,-0.020449,0.040919,-0.001563,-0.009939,-0.010110,-0.023171,-0.038050,0.015430,0.000000,0.028123,-0.019822,0.038971,-0.015327,-0.001474,-0.016974,0.004374,-0.016557,0.009257,0.012692,-0.033807,0.020252,-0.040541,-0.045018,-0.024150,-0.013966,0.000000,-0.020731,-0.020486,-0.027888,-0.013508,-0.006208,0.011891
62,MPL,10,310,100,10,0.000743,0.014472,0.046962,0.062813,0.028200,0.013525,0.018658,0.022913,0.030445,0.047653,-0.012809,-0.005751,0.012639,0.016137,0.002498,-0.009140,-0.029084,-0.005872,0.005162,-0.005300,-0.007086,0.006963,-0.009672,-0.013021,-0.021194,-0.024583,-0.015210,-0.009847,0.014761,0.001962,0.028074,0.008557,-0.014123,-0.011721,-0.013551,0.001208,-0.006373,0.005465,0.012703,-0.001076,-0.021613,-0.020967,-0.016309,-0.016723,-0.026611,-0.021528,-0.026745,-0.026848,-0.052932,-0.018874,-0.005978
62,SL,10,310,100,10,0.000603,0.014281,0.057746,0.052802,0.062228,0.020381,0.011522,0.052354,0.062228,0.051538,-0.020376,-0.023041,0.050773,-0.002854,0.004890,-0.002790,-0.063507,0.002191,0.035032,-0.004777,-0.035960,0.012494,-0.009384,-0.019239,-0.054919,-0.057998,-0.024503,0.001764,-0.001975,0.027583,0.063337,0.002139,-0.024115,-0.020557,-0.025549,-0.021086,-0.040363,0.021104,0.025140,0.001535,-0.054300,-0.036580,-0.021894,-0.052230,-0.032282,-0.025549,-0.056436,-0.060035,-0.042266,-0.026967,-0.008141
