trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
50,SL_noMu,0,1000,100,10,1.000000,0.018521,0.020471,0.025909,0.003879,0.010557,0.016594,0.014672,0.030571,0.031954,0.031740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001128,0.000000,0.000452,0.000000,0.015206,0.019190,0.002132,0.009519,0.000000,0.000000,0.002486,0.000388,0.013229,0.012011,0.020709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,MPL,0,1000,100,10,0.001138,0.028169,0.020758,-0.019146,0.015836,0.019015,0.015781,0.013666,0.004496,0.017158,0.030212,0.001388,0.002883,0.009164,0.004870,0.009064,-0.007961,-0.006711,0.001705,-0.002128,0.010495,-0.002380,-0.028503,0.002225,-0.005918,-0.010628,-0.000657,-0.014673,0.002207,-0.007206,-0.001784,-0.018414,-0.002810,0.016395,-0.012900,-0.011344,-0.011379,-0.010067,0.003704,0.006726,-0.007405,-0.003964,-0.006664,-0.027630,-0.012622,-0.020365,-0.018309,-0.022303,-0.008978,-0.021103,-0.012583
51,SL,0,1000,100,10,0.000953,0.025969,0.014640,-0.020960,0.018048,0.010040,0.021641,0.009327,-0.011138,-0.001001,-0.000806,-0.001300,-0.011343,-0.000907,-0.004830,0.010369,-0.008304,-0.008047,0.002486,-0.008030,0.002705,-0.007394,-0.027851,-0.007402,-0.010536,-0.016219,0.002578,-0.006222,-0.001421,-0.010702,-0.011445,-0.018282,-0.010091,0.021671,-0.004645,-0.014576,-0.010872,-0.011136,-0.010147,0.014732,-0.012859,-0.009315,-0.014762,-0.026423,-0.017069,-0.025708,-0.020081,-0.021803,-0.013592,-0.020966,-0.012092
51,MPL_noMu,0,1000,100,10,1.000000,0.032981,0.022417,0.002317,0.016042,0.023125,0.018681,0.019516,0.016331,0.022142,0.033639,0.009340,0.016495,0.014342,0.005133,0.013314,-0.000189,-0.001384,0.000435,0.003130,0.016855,0.000801,-0.000579,0.012806,0.008039,0.003719,0.002755,-0.006492,0.007803,0.002713,0.012036,-0.001085,0.009548,0.018562,-0.004401,0.002103,0.000792,0.010187,0.017261,0.006237,0.006372,0.004303,0.005582,-0.002990,0.004504,0.005583,0.001981,-0.001192,0.005298,-0.000003,-0.002467
51,SL_noMu,0,1000,100,10,1.000000,0.024818,0.015461,0.000000,0.017202,0.010314,0.021093,0.012750,0.000000,0.000000,0.001045,0.005924,0.000000,0.004392,0.000000,0.012330,0.000000,0.000000,0.003620,0.000000,0.006652,0.000000,0.000000,0.000000,0.001188,0.000000,0.003686,0.000000,0.003756,0.000000,0.000000,0.000000,0.000000,0.021209,0.004817,0.000000,0.001225,0.007509,0.000000,0.014048,0.001445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,MPL,0,1000,100,10,0.001003,0.012481,0.022216,0.022880,0.002538,0.024654,0.020086,0.012889,0.022573,0.022161,0.014157,-0.003746,-0.027460,-0.003003,-0.005368,-0.003799,0.011553,-0.016568,-0.013353,0.002370,-0.003835,-0.009056,0.004531,0.002781,-0.000292,-0.002210,0.001782,-0.014384,-0.018731,-0.002223,-0.010606,-0.001936,-0.004047,-0.000998,-0.008270,-0.016361,-0.019436,0.013308,-0.024965,-0.006774,-0.008288,-0.008562,-0.007761,-0.020834,-0.013316,-0.015132,-0.019612,-0.014756,-0.016812,-0.019682,-0.006553
52,SL,0,1000,100,10,0.000882,0.004451,0.009612,0.008262,-0.001406,0.000342,0.006777,0.006597,0.021036,0.004497,0.000384,-0.004660,-0.026404,-0.015510,-0.011856,-0.005977,0.011793,-0.015120,-0.014444,-0.005358,-0.008603,-0.012540,-0.005568,0.000919,-0.006267,-0.007833,-0.008950,-0.018946,-0.018251,0.009494,-0.011345,-0.004970,-0.005903,-0.007657,-0.011146,-0.012407,-0.019348,-0.004873,-0.026427,0.013323,-0.011724,-0.015989,-0.010459,-0.023328,-0.013863,-0.016743,-0.018015,-0.013156,-0.017635,-0.022882,-0.011566
52,MPL_noMu,0,1000,100,10,1.000000,0.017226,0.023148,0.027236,0.013389,0.028842,0.019430,0.014773,0.027387,0.025895,0.019362,0.003548,0.000453,0.014648,0.008482,0.003640,0.014329,0.005463,0.001400,0.002864,0.004747,0.003853,0.014347,0.014359,0.008208,0.008776,0.013957,0.005977,0.000543,-0.001206,0.002717,0.001048,0.004417,0.007243,0.004135,-0.005478,-0.001092,0.017228,-0.001702,-0.003964,0.004874,0.003979,0.003911,0.003078,0.000754,0.001289,-0.000962,0.001633,0.001781,0.005166,0.001928
52,SL_noMu,0,1000,100,10,1.000000,0.007782,0.009730,0.008575,0.006328,0.001084,0.006990,0.006807,0.019881,0.004641,0.001564,0.001212,0.000000,0.000000,0.000000,0.001538,0.012524,0.006529,0.001620,0.000000,0.000000,0.000000,0.000000,0.008108,0.000000,0.000000,0.000000,0.000000,0.000000,0.010540,0.000000,0.000000,0.001520,0.000000,0.000000,0.000000,0.000000,0.001264,0.000000,0.015223,0.001319,0.001791,0.000000,0.000000,0.000000,0.000000,0.000000,0.003323,0.000000,0.000000,0.000000
53,MPL,0,1000,100,10,0.001101,0.025449,0.011821,0.029342,0.026039,0.019993,0.020248,0.021529,0.018572,0.020758,0.030606,0.007429,-0.004239,-0.018366,0.003911,0.007770,-0.010155,-0.016210,0.009215,-0.004376,-0.007359,-0.017640,-0.022611,-0.001544,-0.005959,0.007916,-0.000994,-0.020749,-0.001799,-0.010535,-0.000541,-0.010009,-0.003908,0.002693,-0.005760,-0.002203,-0.000577,-0.011475,0.014565,-0.010197,0.003166,-0.014289,-0.009166,-0.026468,-0.010722,-0.013334,-0.008808,-0.013459,-0.018030,-0.011983,-0.020684
53,SL,0,1000,100,10,0.001278,0.014260,0.006233,0.012074,0.013458,0.007546,0.003813,0.020083,0.020608,0.003596,0.004223,-0.003604,0.000187,-0.014706,-0.010202,0.002449,-0.014369,-0.016744,-0.002146,-0.004691,-0.008766,-0.018940,-0.019355,-0.004882,-0.007452,-0.000670,-0.003542,-0.012795,-0.009651,-0.017896,-0.001402,-0.008065,0.005390,-0.005551,-0.012469,-0.008413,-0.010856,-0.000697,-0.004911,-0.001942,-0.001563,-0.013637,-0.009814,-0.025086,-0.014216,-0.016613,-0.015633,-0.018960,-0.018977,-0.015345,-0.025686
53,MPL_noMu,0,1000,100,10,1.000000,0.025558,0.015177,0.029178,0.031529,0.022757,0.022228,0.025476,0.020579,0.025775,0.028730,0.012421,0.003225,-0.001666,0.014157,0.010340,0.004670,-0.001271,0.013948,0.004379,0.003109,0.000776,-0.003198,0.009764,0.003569,0.010881,0.006951,-0.006303,0.004566,0.009515,0.003928,-0.001003,0.000015,0.009371,0.004486,0.007892,0.010879,-0.004436,0.026352,-0.004141,0.005823,0.006751,-0.000330,-0.000911,0.002793,0.005469,0.007400,0.006255,0.001205,0.001346,0.002578
53,SL_noMu,0,1000,100,10,1.000000,0.014278,0.007030,0.011543,0.013150,0.008361,0.004508,0.020040,0.020682,0.004237,0.004510,0.000000,0.006928,0.001649,0.000000,0.003751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005046,0.000000,0.002053,0.000000,0.000000,0.000000,0.002002,0.000406,0.000000,0.005886,0.000637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000199,0.009165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,MPL,0,1000,100,10,0.001034,0.025211,0.010164,0.021736,0.021345,0.027845,0.016801,0.022625,0.004012,0.014394,0.022005,0.005131,-0.014761,-0.004342,0.003591,-0.006667,-0.007832,-0.014595,-0.005827,0.004163,0.002726,0.000310,-0.008485,-0.004786,0.013788,0.010497,0.004627,-0.015101,-0.022441,0.011666,-0.008720,0.003682,-0.000736,-0.024869,-0.008673,-0.010207,-0.014988,0.007108,-0.003946,-0.001504,0.004507,-0.013322,-0.005212,-0.031841,-0.008558,-0.014975,-0.012445,-0.013294,-0.020408,-0.011077,-0.030057
54,SL,0,1000,100,10,0.000992,0.023301,-0.002405,0.028641,0.015514,0.008951,0.030484,0.013841,0.005775,0.017217,0.020952,-0.006874,-0.012776,-0.005192,-0.003150,-0.014423,-0.008664,-0.017430,-0.006296,-0.008275,0.004430,-0.002943,-0.015805,-0.007195,-0.001695,-0.001794,-0.005840,-0.009744,-0.020524,0.008082,-0.011346,-0.003504,-0.010783,-0.025722,-0.005710,-0.010922,-0.009497,-0.002748,-0.004626,-0.008139,0.027650,-0.020451,-0.010837,-0.031276,-0.010115,-0.018238,-0.015674,-0.014557,-0.019678,-0.015718,-0.031315
54,MPL_noMu,0,1000,100,10,1.000000,0.026904,0.014173,0.018577,0.024186,0.030257,0.019966,0.024715,0.008519,0.014250,0.023649,0.013843,-0.002576,-0.001897,0.007019,0.005424,0.005149,-0.000811,-0.000278,0.015070,0.006500,0.002073,0.006759,0.002919,0.020333,0.016575,0.009495,-0.005792,-0.000985,0.020244,0.003029,0.010001,0.012006,0.001062,0.001496,0.007559,-0.006753,0.007459,0.000325,0.006456,0.009547,0.005514,0.002503,-0.000539,0.002689,0.001250,0.004812,-0.001594,0.000145,0.002780,-0.000001
54,SL_noMu,0,1000,100,10,1.000000,0.024436,0.000000,0.028490,0.016530,0.008744,0.030746,0.013482,0.009813,0.018037,0.020591,0.000000,0.003229,0.000000,0.000372,0.000000,0.000982,0.000000,0.000000,0.000938,0.008402,0.000000,0.000000,0.000000,0.000487,0.002979,0.000000,0.000000,0.000000,0.015080,0.000000,0.000000,0.000000,0.000000,0.002522,0.004741,0.000000,0.000327,0.000000,0.000923,0.027869,0.000000,0.001221,0.000000,0.000000,0.000000,0.000000,0.001633,0.000000,0.000000,0.000000
55,MPL,0,1000,100,10,0.001132,0.004754,0.021020,0.022511,0.019542,0.030901,0.023131,0.024022,0.017022,-0.022307,0.028542,-0.027000,-0.019410,-0.003192,-0.020422,0.007552,-0.001690,0.005138,0.001801,0.010349,-0.004154,-0.004339,-0.014004,-0.014315,-0.005956,0.012280,0.005607,-0.009340,0.002979,0.003693,0.002609,0.003477,0.006382,-0.008569,-0.015371,-0.010799,-0.015921,-0.004974,-0.013160,0.000765,-0.002652,-0.025512,-0.004858,-0.008015,-0.032106,-0.020085,-0.006710,-0.018560,-0.033475,-0.006742,-0.022370
55,SL,0,1000,100,10,0.000981,0.003693,0.016383,0.010321,-0.002075,0.020467,0.025611,0.020972,0.012283,-0.023463,0.010919,-0.026160,-0.017527,-0.006019,-0.023344,0.012977,-0.001263,-0.006442,-0.001378,-0.002676,0.000305,-0.009608,-0.019714,-0.015983,-0.011151,0.001918,-0.004622,-0.016198,-0.000048,-0.006666,-0.002584,-0.003770,-0.003084,-0.011543,-0.017332,-0.005746,-0.010581,-0.006986,-0.018265,-0.005886,-0.006391,-0.024475,-0.008172,-0.008784,-0.032305,-0.016189,-0.002841,-0.013106,-0.035751,-0.006571,-0.025122
55,MPL_noMu,0,1000,100,10,1.000000,0.011745,0.028660,0.024066,0.023994,0.033991,0.025668,0.023118,0.021915,0.005029,0.031280,0.001952,-0.003428,0.003178,0.003050,0.007750,0.001331,0.017412,0.004751,0.014990,-0.002825,0.007819,0.005124,0.000847,0.008855,0.014699,0.010670,0.009041,0.003046,0.013071,0.005899,0.006831,0.011319,0.004224,0.004708,-0.004847,-0.006525,0.003897,0.006099,0.006998,0.008082,0.000481,0.007030,0.003749,0.000459,-0.003466,0.001842,-0.005316,0.001985,0.000785,0.003293
55,SL_noMu,0,1000,100,10,1.000000,0.009337,0.016863,0.010964,0.000000,0.021408,0.024409,0.019783,0.015670,0.002618,0.010761,0.002916,0.000000,0.002654,0.000000,0.013472,0.000000,0.004402,0.001057,0.000000,0.000814,0.000000,0.000000,0.000000,0.002825,0.006021,0.000000,0.000000,0.000738,0.000000,0.000000,0.000000,0.000366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003569,0.002236,0.000000,0.000000,0.004537,0.000000,0.000000,0.000000,0.000000
56,MPL,0,1000,100,10,0.001357,0.026709,0.023725,0.020051,0.021799,0.028063,0.025547,0.021350,0.034039,0.021550,0.016877,0.005346,-0.012360,-0.006909,-0.012509,0.000316,-0.008229,-0.003073,-0.035137,-0.006433,0.009411,-0.003574,0.004024,-0.025668,0.003550,0.000785,0.000211,-0.016425,-0.017783,-0.011293,-0.005878,-0.000090,-0.016962,0.002924,0.001499,0.011267,0.010519,0.002385,0.004980,-0.001232,-0.027833,-0.021893,-0.031631,-0.013057,-0.015445,-0.014500,-0.020548,-0.017560,-0.023401,-0.014202,-0.006248
56,SL,0,1000,100,10,0.001399,0.019542,0.015123,0.019401,-0.000862,0.016997,0.026543,0.015588,0.033872,0.021735,0.021540,-0.002674,-0.016763,-0.016768,-0.005869,-0.006715,-0.012245,0.010971,-0.035789,-0.008906,-0.000028,-0.009002,-0.004508,-0.026383,-0.005143,-0.007416,-0.009620,-0.019754,-0.011140,-0.013390,-0.012693,-0.002881,-0.020991,0.011195,0.001966,-0.002862,-0.001106,0.000222,-0.003397,-0.002105,-0.029491,-0.018008,-0.030362,-0.020431,-0.010595,-0.013050,-0.021641,-0.002510,-0.027893,-0.017210,-0.014472
56,MPL_noMu,0,1000,100,10,1.000000,0.030117,0.024497,0.023585,0.025816,0.028634,0.026177,0.023171,0.034963,0.024732,0.019611,0.008561,0.005074,0.010545,-0.007213,0.009968,0.005134,-0.004371,0.001188,0.009195,0.012765,0.012826,0.011573,0.001247,0.013680,0.008758,0.012208,0.003938,-0.006348,0.006885,0.010888,0.003161,0.005219,0.003037,0.004882,0.016577,0.016309,0.003264,0.010172,0.001322,0.001714,-0.002484,-0.000203,0.007970,-0.003782,0.000388,0.006821,-0.014969,0.004800,0.005289,0.010602
56,SL_noMu,0,1000,100,10,1.000000,0.019811,0.014732,0.021674,0.000474,0.016645,0.024683,0.015628,0.032122,0.022805,0.022294,0.000000,0.000000,0.000000,0.000672,0.004584,0.001377,0.010739,0.000000,0.006034,0.002171,0.006097,0.000522,0.000000,0.003545,0.000000,0.000000,0.000000,0.001255,0.005792,0.005496,0.000774,0.000000,0.010959,0.004644,0.000000,0.003043,0.003136,0.000000,0.000000,0.000000,0.000000,0.000000,0.002283,0.000000,0.000000,0.005433,0.000000,0.000000,0.001926,0.001623
57,MPL,0,1000,100,10,0.001276,0.027354,0.018110,0.026130,0.015104,0.021803,0.016661,0.014633,0.011413,-0.007122,0.022806,0.002097,0.001866,-0.000929,0.003203,-0.013200,-0.008369,-0.006190,-0.016465,0.000821,0.000969,-0.006294,-0.028450,0.000527,-0.008414,-0.006162,-0.012313,0.009603,0.012503,-0.010607,-0.005239,0.003615,0.005519,-0.004550,-0.005540,0.002401,-0.002951,-0.005588,-0.008019,0.000147,0.017616,-0.026295,-0.025866,-0.008313,-0.012832,-0.017336,-0.019375,-0.025083,-0.016572,-0.012085,-0.040424
57,SL,0,1000,100,10,0.001012,0.012819,0.000965,0.021694,0.017086,0.022160,-0.001171,0.027094,-0.002744,-0.012898,0.022546,-0.000321,-0.002644,-0.003883,0.015480,-0.015972,-0.010917,-0.009027,-0.017749,-0.007490,0.003977,-0.006147,-0.027851,-0.001373,-0.008777,-0.000776,-0.016014,-0.000925,0.025789,-0.016207,-0.005921,-0.002611,-0.007532,-0.007360,-0.005401,-0.002270,-0.008207,-0.008610,-0.008956,-0.003953,-0.001169,-0.026906,-0.025704,-0.012174,-0.011399,-0.018976,-0.020847,-0.025704,-0.017638,-0.012318,-0.038494
57,MPL_noMu,0,1000,100,10,1.000000,0.035827,0.022101,0.033032,0.020673,0.019188,0.016879,0.016944,0.013427,0.002571,0.020963,0.004729,0.004822,0.004953,0.003958,0.001399,0.002398,0.004647,0.001866,0.006461,0.003642,0.000881,-0.000013,0.007348,0.000288,-0.001279,0.003647,0.014897,0.011495,0.006220,0.003113,0.006593,0.015903,0.004973,0.001051,0.002375,0.004708,0.007595,0.000697,0.005998,0.019916,0.004689,0.000203,0.006269,0.001156,0.001628,0.002831,-0.000660,0.003414,0.002268,-0.002171
57,SL_noMu,0,1000,100,10,1.000000,0.013746,0.001636,0.023973,0.016961,0.021629,0.000951,0.025599,0.000000,0.000000,0.021131,0.000413,0.001896,0.000000,0.015165,0.000000,0.000000,0.000000,0.000000,0.000000,0.006448,0.000000,0.000000,0.002369,0.000000,0.000000,0.000000,0.000787,0.024350,0.000000,0.001524,0.000000,0.000000,0.000000,0.001398,0.000000,0.000000,0.002192,0.000000,0.000000,0.003184,0.002999,0.000000,0.003079,0.000000,0.000000,0.002328,0.000000,0.000000,0.000000,0.000000
58,MPL,0,1000,100,10,0.001302,0.013029,0.026458,0.011999,0.017111,0.038004,0.027844,0.012585,0.017219,0.007657,0.025767,0.006448,-0.026905,-0.027131,0.007079,0.005015,-0.004694,-0.008740,0.000351,-0.010111,0.011774,-0.018107,0.004768,0.003126,0.009879,-0.019505,0.006858,-0.008090,-0.006185,-0.012152,0.004488,-0.026298,-0.011093,-0.005316,0.010467,-0.002813,0.013312,-0.008785,0.009793,-0.026219,-0.008076,-0.021163,-0.007419,-0.010284,-0.021372,-0.015623,-0.023298,-0.020622,-0.015614,-0.006355,-0.012885
58,SL,0,1000,100,10,0.001095,0.015936,0.021007,0.007216,0.009855,0.024267,0.017810,0.020927,0.025271,-0.000232,0.002414,0.012865,-0.026430,-0.027059,-0.002395,-0.002761,-0.009039,-0.012514,-0.003570,-0.010377,0.005624,-0.026416,0.018934,-0.004489,-0.009807,-0.019692,-0.000428,-0.008518,-0.010537,-0.008708,-0.001064,-0.027844,-0.010467,-0.012048,0.000189,-0.005641,0.021019,-0.007754,-0.000554,-0.025107,-0.008303,-0.020927,-0.008731,-0.011191,-0.006647,-0.018711,-0.026390,-0.020866,-0.018303,-0.010151,-0.014571
58,MPL_noMu,0,1000,100,10,1.000000,0.017218,0.026746,0.015396,0.017313,0.041803,0.028363,0.013254,0.018954,0.011281,0.028495,0.012046,0.000857,0.000223,0.013627,0.010524,0.004976,0.003964,0.008518,0.000207,0.013036,0.007874,0.005482,0.011768,0.021639,0.000756,0.008023,0.004671,0.005295,-0.005893,0.008552,0.001630,-0.000182,0.006278,0.017862,0.008628,0.013927,-0.000197,0.011825,0.000298,-0.000104,-0.000851,0.006057,0.001434,-0.010967,0.004125,0.004351,0.000805,0.003652,0.004141,0.001970
58,SL_noMu,0,1000,100,10,1.000000,0.019416,0.019936,0.010905,0.010313,0.023656,0.017443,0.019974,0.025124,0.001098,0.003164,0.014446,0.000000,0.000000,0.002592,0.000000,0.000000,0.000000,0.003750,0.000000,0.007116,0.000000,0.018856,0.000000,0.000000,0.000000,0.000662,0.000000,0.000000,0.000000,0.001901,0.000000,0.000000,0.000000,0.005626,0.005800,0.020063,0.000000,0.001194,0.000000,0.000000,0.000000,0.002223,0.000000,0.000758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,MPL,0,1000,100,10,0.001198,0.013763,0.033437,0.030460,0.015995,0.028621,0.018271,0.023075,0.010180,0.022303,0.023237,-0.000523,-0.014719,-0.002064,0.001176,0.008924,-0.038637,-0.005746,-0.001416,-0.011377,-0.012738,-0.003179,0.009533,-0.003587,-0.009065,0.004144,0.009471,-0.010729,-0.010975,-0.010749,-0.022592,-0.002472,-0.007833,0.001648,0.003837,-0.000596,-0.009886,-0.005500,-0.005007,0.003402,-0.010727,-0.019093,-0.014730,-0.016278,-0.012740,-0.012574,-0.027073,-0.013914,-0.022161,-0.012612,-0.019442
59,SL,0,1000,100,10,0.001238,0.024958,0.029681,0.024735,0.010600,0.016447,0.007895,0.015495,-0.003263,-0.001008,0.006557,-0.001440,-0.020070,-0.000641,-0.001497,0.004454,-0.040013,-0.002516,-0.004059,-0.018023,-0.018206,-0.011257,0.007700,-0.008209,-0.009501,-0.001328,0.027626,-0.013873,-0.011895,-0.006594,-0.022768,-0.002573,-0.004562,-0.001108,-0.002854,-0.003042,-0.012812,-0.006880,0.010657,-0.007230,-0.015256,-0.020529,-0.008075,-0.011334,-0.016855,-0.012575,-0.027818,-0.015110,-0.024497,-0.012240,-0.020040
59,MPL_noMu,0,1000,100,10,1.000000,0.018388,0.032918,0.031733,0.019437,0.028006,0.017217,0.026321,0.015502,0.025800,0.024233,0.002462,0.005774,-0.003375,0.005487,0.011229,0.000062,-0.006099,0.003254,0.007499,0.001118,0.010387,0.013728,0.008954,0.002386,0.007240,0.014962,0.003344,0.001945,-0.003428,-0.000166,0.002725,0.007645,0.006952,0.007974,0.005220,0.005483,0.004044,-0.005103,0.009492,0.004550,0.000258,-0.005529,-0.002340,0.004966,0.000628,-0.000251,0.000778,0.002955,0.000837,0.000271
59,SL_noMu,0,1000,100,10,1.000000,0.025933,0.028477,0.025561,0.010274,0.016889,0.008564,0.015907,0.000000,0.000907,0.006982,0.001102,0.000000,0.000608,0.002537,0.006042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013276,0.003585,0.000000,0.001555,0.031053,0.000000,0.000000,0.000000,0.000000,0.002759,0.010977,0.000000,0.000340,0.000361,0.000000,0.003020,0.011390,0.000000,0.000000,0.000000,0.000000,0.002871,0.000000,0.000000,0.000000,0.000000,0.000000,0.001377,0.000000
60,MPL,0,1000,100,10,0.001176,0.020780,0.020871,0.035630,0.031713,0.032486,0.020440,0.033007,0.021328,0.018170,0.021068,0.001209,-0.000251,-0.007056,0.011017,0.001193,0.015692,-0.017823,0.001904,0.007016,0.003080,-0.008254,0.002991,-0.014605,0.009485,-0.000847,-0.008661,0.009209,-0.003862,0.001603,0.005143,-0.004523,0.011845,0.004080,-0.003441,-0.012249,0.004881,0.003765,0.002086,-0.002265,-0.014886,-0.014018,-0.017830,-0.015672,-0.008278,-0.012589,-0.032315,-0.021922,-0.013442,-0.003670,-0.021741
60,SL,0,1000,100,10,0.001152,0.006070,0.041046,0.032731,0.035784,0.032104,0.014071,0.018568,0.015013,0.012188,0.008582,-0.006316,-0.006054,-0.015932,-0.007518,-0.008893,-0.003049,-0.020537,-0.008627,-0.002844,-0.005460,-0.012440,-0.004503,-0.016561,-0.003398,-0.008188,-0.011760,-0.003451,0.014476,-0.004993,0.010289,-0.009032,-0.001626,-0.003210,-0.001497,-0.017355,0.015495,-0.005549,-0.008311,-0.011886,-0.023330,-0.018197,-0.023933,-0.018721,-0.014100,-0.016202,-0.028053,-0.021308,-0.008167,-0.008241,-0.019070
60,MPL_noMu,0,1000,100,10,1.000000,0.023160,0.023736,0.035384,0.033440,0.035047,0.027537,0.035501,0.025441,0.016146,0.020343,0.008721,0.007467,0.010158,0.020596,0.010738,0.021424,0.004966,0.012323,0.020201,0.006066,0.004724,0.009663,0.000921,0.017889,0.008001,0.004049,0.014579,0.001141,0.008074,0.007723,0.004894,0.018611,0.007290,0.000514,0.006135,0.007274,0.011148,0.013688,0.014802,0.008246,0.003895,0.005576,0.005540,0.008788,0.002651,-0.003529,-0.001716,-0.005257,0.005554,-0.001147
60,SL_noMu,0,1000,100,10,1.000000,0.006843,0.042017,0.030702,0.033535,0.031768,0.014783,0.018884,0.014922,0.012096,0.009291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001305,0.000000,0.000000,0.000522,0.000000,0.000898,0.000000,0.000000,0.000000,0.016026,0.000000,0.011620,0.003935,0.000798,0.001458,0.000000,0.000000,0.015509,0.000000,0.000942,0.000000,0.000000,0.002035,0.000000,0.000000,0.003558,0.000000,0.000000,0.000000,0.000000,0.000000,0.002132
61,MPL,0,1000,100,10,0.001161,0.024266,0.014248,0.021034,0.023698,0.021362,0.026869,0.021101,0.012660,0.025239,0.019292,-0.026969,-0.008246,0.002860,0.009814,0.005245,-0.007973,-0.004639,0.004250,-0.007102,-0.007134,-0.001314,0.001282,-0.006195,0.005924,0.006354,0.004150,-0.001118,0.009621,0.008656,-0.005167,-0.007781,0.006300,-0.001505,0.004331,-0.014692,0.007708,0.003987,0.004516,-0.001410,-0.019559,-0.029911,-0.008612,-0.010426,-0.012908,-0.014215,-0.004652,-0.014745,-0.024776,-0.034403,-0.015882
61,SL,0,1000,100,10,0.001071,0.009112,0.031531,0.009720,0.020069,0.033448,0.010978,0.006729,-0.002185,0.012207,0.013203,-0.030341,-0.015494,-0.001822,-0.001762,0.026186,-0.010426,-0.010046,-0.002657,-0.008042,-0.007039,-0.011458,-0.011319,-0.014479,-0.002614,-0.008297,-0.008121,0.002721,-0.002340,-0.004524,-0.006705,-0.010506,0.003681,-0.000020,-0.004688,-0.016061,0.007204,-0.000394,-0.004926,0.000202,-0.021721,-0.028606,-0.014769,-0.016868,-0.016461,-0.018577,-0.010944,-0.010856,-0.025109,-0.037086,-0.012509
61,MPL_noMu,0,1000,100,10,1.000000,0.026828,0.015799,0.023293,0.024631,0.025871,0.031207,0.023653,0.018070,0.025331,0.018819,0.002871,0.008819,0.008528,0.012689,0.004234,0.001455,0.005639,0.008397,0.001898,0.000171,0.010836,0.014261,0.008053,0.006662,0.012547,0.013824,0.002151,0.011554,0.014220,0.017065,0.002860,0.014114,-0.003382,0.012719,0.000332,0.009978,0.009552,0.010888,0.002867,0.004023,-0.001838,0.006878,0.003919,0.004186,0.004707,0.006027,-0.002574,0.000451,0.002776,-0.001648
61,SL_noMu,0,1000,100,10,1.000000,0.009725,0.031698,0.009913,0.020002,0.033450,0.010515,0.006892,0.003551,0.011909,0.012596,0.000000,0.001736,0.002031,0.001322,0.026363,0.000000,0.000000,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006113,0.002534,0.000000,0.015905,0.000000,0.010484,0.002168,0.000000,0.001799,0.007408,0.005339,0.000000,0.003939,0.002425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,MPL,0,1000,100,10,0.001406,0.009270,0.010320,0.028171,0.025540,0.008678,0.024613,0.026678,0.024816,0.029834,0.012180,0.001153,-0.018396,0.006347,-0.016589,0.006463,-0.010897,0.002410,0.006641,-0.012403,-0.003330,-0.008424,-0.009758,-0.004220,-0.000755,-0.004019,-0.016539,-0.017703,0.012037,0.011594,-0.001483,-0.004835,0.009348,0.010926,0.002360,-0.003647,-0.002247,0.008973,-0.013495,-0.013267,-0.015322,-0.015713,-0.016831,-0.023745,-0.019092,-0.024332,-0.017646,-0.030209,-0.023902,-0.022375,-0.028016
62,SL,0,1000,100,10,0.001066,-0.002123,-0.001685,0.013135,-0.000239,-0.003319,0.015695,0.018974,0.019845,0.012137,0.032012,-0.007299,-0.017870,0.001085,-0.018932,0.003105,-0.012072,0.001221,0.029994,-0.014043,-0.012292,-0.013665,-0.008229,-0.006831,-0.003213,-0.002741,-0.018522,-0.021811,0.005171,-0.004878,-0.011761,0.016197,-0.001352,-0.002679,-0.004964,-0.005026,-0.005570,-0.003653,-0.012468,-0.014463,-0.019273,-0.019686,-0.011185,-0.021880,-0.021353,-0.024475,-0.016033,-0.031283,-0.027047,-0.020930,-0.025673
